Block number, timestamp, reserve A, reserve B, price
8055153,1669309949,3062120.840489,68420188.656223,22.34405244611338
8055157,1669310073,3062078.522378,68419243.098115,22.344052446108027
8055180,1669310527,3062141.522378,68417839.674625,22.343134428840187
8055192,1669310725,3061784.586322,68425839.674625,22.348351997167192
8055194,1669310828,3061695.365341,68427839.674625,22.349656484195567
8055213,1669311299,3061930.365341,68422603.662543,22.346231134790337
8055235,1669311581,3061678.287398,68428254.069528,22.349916498797946
8055242,1669311737,3061778.287398,68426025.855413,22.348458781959582
8055270,1669312319,3061569.08874,68430715.511621,22.35151764606557
8055282,1669312512,3061609.354462,68431615.511616,22.351517646065304
8055313,1669313059,3062609.354462,68409338.303001,22.33694552109088
8055341,1669313582,3062092.21638,68420926.303001,22.344502212244965
8055354,1669313781,3065092.21638,68354159.113948,22.30084913878287
8055362,1669313977,3064756.415558,68361671.113948,22.30574370182088
8055373,1669314261,3064856.415558,68359447.303644,22.30429032715329
8055387,1669314494,3064632.932254,68364447.303644,22.307548347515404
8055413,1669314976,3063485.757692,68390124.570308,22.324283505673108
8055425,1669315234,3062462.038087,68413054.807286,22.3392335828009
8055444,1669315511,3062487.038087,68412498.006421,22.338869407641724
8055457,1669315794,3061348.306965,68438022.006421,22.3555163098282
8055459,1669315832,3062348.937206,68415726.775108,22.34093115382487
8055468,1669316055,3062797.958622,68405726.775108,22.3343908737241
8055491,1669316450,3065797.958622,68338989.784551,22.290767593591745
8055493,1669316510,3065997.958622,68334545.294564,22.28786392450068
8055529,1669317123,3065704.220251,68341112.424078,22.292141548633374
8055533,1669317256,3065659.104836,68342121.184389,22.292798660027472
8055537,1669317380,3063379.929467,68393121.184389,22.32603293065538
8055598,1669318706,3063579.929467,68388669.663179,22.323122372419128
8055600,1669318783,3063659.929467,68386889.217293,22.32195830860072
8055605,1669318870,3092659.929467,67747530.906569,21.90591026871967
8055610,1669318984,3084045.206124,67937341.216195,22.02864636396755
8055617,1669319180,3089045.206124,67827705.627236,21.957498547696318
8055626,1669319270,3086800.357676,67877181.156998,21.98949504078119
8055713,1669320966,3089232.927412,67824362.431437,21.955082062477157
8055746,1669321689,3105316.261867,67474768.065297,21.728791007177268
8055749,1669321815,3103351.423356,67517617.208882,21.756355629188675
8055752,1669321872,3094280.175152,67716148.681502,21.884297752117934
8055773,1669322418,3094967.812883,67701148.681502,21.874588937465415
8055799,1669323083,3094877.276345,67703135.148406,21.875870706046964
8055813,1669323440,3096335.84424,67671338.378118,21.85529664167552
8055817,1669323511,3096657.815603,67664323.436067,21.850758936014696
8055883,1669325058,3085292.753783,67914323.436067,22.01227852779758
8055891,1669325151,3076614.716131,68106809.444331,22.136931571977524
8055900,1669325383,3076654.716131,68105926.634944,22.13635682868878
8055926,1669325940,3076616.484459,68105080.324993,22.13635682868311
8055986,1669327125,3075616.484459,68127290.509749,22.150775577512412
8056056,1669328602,3076116.484459,68116250.137562,22.143586070844673
8056090,1669329355,3076026.438447,68118250.137562,22.14488448023646
8056093,1669329406,3076141.438447,68115711.210468,22.14323124389769
8056097,1669329656,3060048.393983,68475742.98134,22.377339886514363
8056102,1669329792,3065222.69795,68360497.475897,22.30196765853784
8056122,1669330135,3064873.734559,68368304.352904,22.30705414777598
8056185,1669331304,3064956.734559,68366458.471705,22.305847812087265
8056195,1669331607,3063839.72182,68391458.471705,22.32213975967343
8056202,1669331774,3063839.832538,68391460.943167,22.32213975967321
8056216,1669331998,3063979.832538,68391911.430017,22.321266838550184
8056355,1669334656,3063645.702049,68384453.214192,22.321266838543284
8056364,1669334824,3063451.146528,68388809.283901,22.324106379633406
8056377,1669335085,3063501.146528,68387696.445307,22.32337876642017
8056404,1669335703,3063472.202147,68387050.308921,22.323378766418283
8056440,1669336587,3063443.344871,68387696.445307,22.32379996836102
8056461,1669337038,3063513.344871,68386138.5028,22.322781331210308
8056466,1669337090,3065341.558584,68345474.332704,22.29620191632916
8056528,1669338466,3065179.601237,68341863.298988,22.296201916327384
8056708,1669341912,3074779.601237,68129126.17514,22.157401508625625
8056711,1669342035,3074757.103277,68129626.17514,22.157726248531674
8056726,1669342302,3073857.175322,68149632.38896,22.170721833170738
8056732,1669342404,3076539.364503,68090704.136922,22.13223887935584
8056732,1669342404,3078857.175322,68039290.286926,22.098878386526703
8056782,1669343452,3083039.364503,67947577.648106,22.039153450465093
8056819,1669344185,3081636.677265,67978598.822244,22.059251606057614
8056897,1669345462,3082236.677265,67965405.538983,22.050677042520825
8056981,1669347270,3081792.911158,67975221.739751,22.05703747764445
8057162,1669350886,3081832.911158,67974342.11648,22.05646577086446
8057332,1669354220,3084112.911158,67924241.195189,22.023915191122267
8057377,1669355382,3082696.795513,67955537.823143,22.044184793670027
8057523,1669358143,3082703.600028,67955687.823129,22.04418479367
8057575,1669359295,3082660.73494,67954742.897196,22.04418479366613
8057582,1669359487,3082583.408741,67953038.304164,22.044184793662282
8057589,1669359542,3082663.408741,67951280.105478,22.043042361614884
8057608,1669359930,3082586.312453,67952984.69851,22.04414663881243
8057795,1669363627,3082541.085692,67953984.69851,22.04479447619593
8057894,1669365615,3082375.707706,67957641.58851,22.047163627267942
8057936,1669366558,3082425.707706,67956542.555178,22.04644945222461
8057948,1669366753,3082509.720746,67958394.744417,22.046449452224387
8057971,1669367104,3081819.720746,67973655.984141,22.056337535437333
8057991,1669367615,3082019.720746,67969258.23498,22.0534793393626
8058040,1669368619,3081965.471758,67970458.23498,22.054256888286492
8058065,1669369138,3082065.471758,67968259.496697,22.05282792319403
8058180,1669371487,3081975.055167,67970259.496723,22.05412382646295
8058195,1669371758,3082070.055167,67968170.704578,22.05276631873807
8058304,1669374202,3083836.055167,67929364.523721,22.02755377021571
8058308,1669374345,3083918.019062,67927564.523721,22.026384652203483
8058466,1669377615,3048713.203049,68716478.189005,22.53950227928362
8058470,1669377710,3050745.349196,68670842.364678,22.509529477042605
8058585,1669380179,3050781.584343,68670042.364678,22.50899989599433
8058615,1669380726,3050696.182502,68668120.054636,22.508999895990456
8058632,1669381143,3050640.06375,68666856.877642,22.50899989598683
8058651,1669381440,3048791.351912,68708620.054647,22.536347071293516
8058705,1669382550,3048991.351912,68704126.600927,22.5333950382782
8058709,1669382679,3049091.351912,68701880.094901,22.531919239421924
8058764,1669383969,3050591.351912,68668200.128826,22.50979964451393
8058803,1669384810,3053791.351912,68596459.892133,22.46271993965281
8058838,1669385707,3055686.588811,68554041.679495,22.434906096233547
8058900,1669386898,3055301.161285,68562715.823124,22.440575316080416
8058936,1669387663,3055814.161285,68551240.265055,22.4330527469735
8058955,1669388028,3055814.161285,68604867.727357,22.450602067538025
8058960,1669388375,3055780.736703,68604117.325365,22.450602067537293
8058965,1669388624,3054688.729307,68628716.109432,22.466680631319647
8058969,1669388718,3055117.385457,68619115.863566,22.460386036296804
8058969,1669388718,3055072.729307,68620115.863566,22.461041665326082
8058984,1669388924,3055217.385457,68616876.636153,22.45891796857829
8059095,1669391119,3054323.012042,68637029.636153,22.472092625941677
8059097,1669391189,3054369.012042,68635999.036516,22.47141676919691
8059101,1669391263,3055709.582181,68605978.036516,22.45173377620159
8059230,1669394184,3055709.037374,68605965.804641,22.451733776197244
8059233,1669394269,3056209.037374,68594775.440919,22.444399123908745
8059255,1669394861,3056253.726637,68593775.440919,22.443743738644798
8059286,1669395639,3052573.664013,68676718.224294,22.497972459740623
8059319,1669396366,3051990.779116,68689873.924294,22.506579768956517
8059344,1669396956,3050799.475106,68663061.745562,22.506579768955906
8059358,1669397143,3049612.207233,68689873.924294,22.52413397394493
8059374,1669397391,3053273.276141,68607757.190592,22.470231448560224
8059411,1669398157,3053541.276141,68601753.759999,22.46629324974982
8059419,1669398295,3063541.276141,68378493.77388,22.320082417826338
8059460,1669399338,3063990.761965,68368492.77388,22.31354402975872
8059475,1669399619,3064126.023405,68365495.797702,22.311580945267735
8059475,1669399619,3063901.266706,68370495.797702,22.31484954840177
8059491,1669399938,3064005.14177,68368201.080346,22.313344109093556
8059497,1669400038,3066005.14177,68323737.208489,22.284286571367527
8059546,1669401027,3066955.14177,68302637.164687,22.270504134360507
8059559,1669401388,3067055.14177,68300416.867602,22.269054096036164
8059572,1669401660,3067085.14177,68301084.939224,22.269054096035877
8059574,1669401711,3067180.341143,68303204.939211,22.2690540960358
8059591,1669401898,3071614.598422,68205104.824527,22.20496831196415
8059591,1669401898,3073180.341143,68170250.761531,22.18231382287725
8059594,1669401964,3068269.614022,68279684.81097,22.253482711861977
8059641,1669402825,3068269.614022,68368154.137616,22.282316333992735
8059659,1669403107,3068111.54653,68371687.027616,22.28461579401949
8059696,1669403844,3069328.073292,68344687.068902,22.266986596711078
8059696,1669403844,3067978.073292,68374670.507297,22.28655775037194
8059825,1669406298,3069381.226919,68343507.068902,22.26621654863779
8059850,1669406784,3069359.093971,68343014.251875,22.26621654863324
8059858,1669406931,3069287.000069,68344624.378404,22.267264148601143
8059869,1669407078,3068818.773052,68355083.481167,22.27406977610038
8059883,1669407375,3068105.113319,68371031.12835,22.28444874054133
8059886,1669407462,3067039.306539,68394861.79043,22.299962587571194
8059931,1669408430,3067239.306539,68390415.466963,22.297058896305394
8060077,1669411423,3066411.468173,68408934.36769,22.309117702474794
8060114,1669412202,3066861.129913,68398934.36769,22.30258608730364
8060130,1669412631,3070861.129913,68310107.161039,22.24460966197266
8060210,1669414616,3070769.587356,68312149.677747,22.245937943056568
8060318,1669416760,3070582.845372,68316316.682015,22.248647935026973
8060531,1669421511,3070446.60547,68319357.091364,22.250625355169205
8060657,1669424213,3070386.97576,68320691.919184,22.251492225103927
8060657,1669424213,3070356.97576,68321357.467819,22.251926406996223
8060683,1669424752,3070416.97576,68320026.383535,22.251058055925512
8060714,1669425467,3080416.97576,68098901.353335,22.107040017377404
8060768,1669426595,3080414.157749,68098839.055448,22.107040017375763
8060839,1669428302,3080448.186052,68098089.055448,22.106552339945267
8060861,1669428777,3085741.24105,67982250.050506,22.03109228542227
8060861,1669428777,3090448.186052,67878397.768701,21.96393328160425
8060874,1669428956,3078251.145695,68148285.482508,22.138637251159587
8060874,1669428956,3078564.712356,68141202.240155,22.13408149800012
8060953,1669430585,3077126.76808,68123393.294339,22.138637251153998
8060970,1669430948,3077526.76808,68123393.294339,22.13575979286759
8061031,1669432315,3073522.692922,68212409.055729,22.193559596229765
8061171,1669435315,3088522.692922,67882111.51796,21.97882880172004
8061176,1669435454,3089822.692922,67853636.707418,21.9603658368014
8061201,1669436061,3089848.692922,67853636.707418,21.960181047975638
8061237,1669436842,3089888.692922,67853636.707418,21.959896763546904
8061503,1669442471,3088373.556356,67887025.439353,21.981481255607406
8061569,1669443880,3086693.838626,67924079.377573,22.005447552844593
8061623,1669444971,3085661.057053,67946882.213575,22.020202788723832
8061700,1669446559,3085727.668054,67948349.001324,22.020202788723516
8061703,1669446629,3085439.735417,67954709.008087,22.024319006477974
8061744,1669447325,3085439.735417,67983689.721271,22.033711739984103
8061833,1669449234,3083684.799308,68022495.902128,22.058835558482734
8061909,1669450947,3086051.033507,67970495.902128,22.025071900669793
8061989,1669452814,3088329.680773,67920495.902128,21.992631267633218
8061993,1669452859,3088150.324248,67924452.523013,21.99518980331807
8062119,1669455185,3087849.703693,67931085.271181,21.999479181236353
8062121,1669455274,3087804.385104,67932085.271181,22.000125914353536
8062230,1669457187,3087855.47572,67933209.271166,22.000125914353525
8062361,1669459846,3082876.704686,68043249.876731,22.071349714798732
8062411,1669460722,3082764.321638,68045737.876731,22.07296139997348
8062429,1669461056,3081243.802332,68079417.842806,22.09478451243649
8062712,1669466476,3107557.819947,67505226.455759,21.722918885837597
8062715,1669466551,3101500.256313,67637468.258603,21.80798409444887
8062715,1669466551,3106535.71643,67527503.664374,21.73723717619958
8062720,1669466636,3100990.732004,67648615.223308,21.815162014234854
8063105,1669473762,3100789.969025,67653008.363222,21.81799123418041
8063110,1669473892,3098552.469357,67702008.363222,21.84956008741439
8063122,1669474170,3088552.469357,67921870.988881,21.991490079176646
8063155,1669474846,3088387.543137,67925509.070148,21.99384245707497
8063193,1669475532,3088487.543137,67925509.070148,21.993130333676383
8063196,1669475583,3089037.543137,67913451.277948,21.985311065199966
8063239,1669476573,3089737.543137,67898111.19511,21.975365301148937
8063340,1669478666,3090055.308048,67905094.19511,21.975365301149225
8063366,1669479101,3089499.92313,67917354.417484,21.98328406128469
8063368,1669479248,3089494.233753,67917479.86526,21.9833651486562
8063380,1669479527,3090340.893753,67898928.335331,21.97133930194755
8063492,1669481527,3089692.770146,67913214.324138,21.980571978012183
8063496,1669481576,3089534.024473,67916714.324138,21.98283423524457
8063527,1669482118,3085932.575829,67996215.271229,22.034251753851947
8063540,1669482434,3086413.645035,68006815.271225,22.034251753851937
8063587,1669483316,3081456.519615,68116546.727346,22.10530841300222
8063690,1669485178,3086456.519615,68006529.743944,22.033853161951246
8063703,1669485418,3086496.519615,68005651.045234,22.03328291901551
8063722,1669485723,3095165.206483,67815756.149715,21.91022178967088
8063726,1669485769,3088883.672624,67954390.07682,21.999659837980527
8063726,1669485769,3097513.612993,67764495.181301,21.877061297504017
8063736,1669485976,3094528.117068,67830811.888709,21.919597858744698
8063740,1669486045,3095580.920715,67807811.888709,21.90471308146166
8063845,1669487848,3095680.920715,67805628.05915,21.90330004795492
8063852,1669487945,3095730.920715,67806723.224152,21.903300047954794
8063858,1669488118,3095740.920715,67806723.224152,21.903229294940868
8063923,1669489281,3088638.405559,67963118.165305,22.004232688094362
8063928,1669489365,3093650.940559,67853329.710348,21.933091681664447
8063979,1669490429,3098284.375559,67752160.101926,21.867637663086363
8063985,1669490505,3103107.31867,67647173.066365,21.799817447293044
8063991,1669490649,3104621.356116,67614282.343227,21.778592165524188
8064047,1669491720,3110423.299227,67488537.65154,21.69754118942981
8064066,1669492021,3153813.079227,66562785.777861,21.105494874216056
8064068,1669492068,3153168.258625,66576438.777861,21.114140863162483
8064074,1669492164,3185408.98012,65904597.586046,20.68952464105983
8064077,1669492249,3182897.377588,65956758.936915,20.722238612322787
8064085,1669492448,3185517.579608,65902669.768117,20.688214119423186
8064091,1669492514,3228236.095253,65033957.768117,20.145353638709075
8064108,1669492963,3229236.095253,65013879.051598,20.132897420281182
8064115,1669493141,3263570.438687,64331934.603674,19.71213301881605
8064118,1669493208,3268509.988674,64235601.97646,19.65287002305283
8064153,1669493726,3268816.234853,64229601.97646,19.649193274197145
8064163,1669493915,3234544.793945,64912195.199588,20.068417454320702
8064174,1669494260,3234485.178983,64913395.199588,20.06915833820526
8064294,1669497029,3234323.589913,64916648.076874,20.07116674390029
8064304,1669497500,3235823.462007,64886648.076874,20.05259212646553
8064355,1669498768,3234986.447788,64903487.241852,20.0629858237061
8064366,1669499016,3230610.193893,64992100.937165,20.11759297361939
8064370,1669499136,3225731.596053,65090690.787869,20.17858239275514
8064469,1669501332,3222618.998382,65153748.43291,20.217639275887763
8064498,1669501871,3221280.268926,65180907.10648,20.234472527971565
8064546,1669502721,3223380.296499,65138569.153391,20.208155154432056
8064566,1669503195,3224006.267223,65125959.830383,20.200320480914975
8064591,1669503635,3223768.800928,65121162.935111,20.200320480912
8064604,1669503928,3223739.903404,65121748.436111,20.200683177742683
8064619,1669504250,3223400.786925,65114898.05155,20.200683177740085
8064640,1669504779,3223200.786925,65118950.596512,20.20319393711641
8064647,1669504919,3194873.154609,65730407.740915,20.5737143730075
8064651,1669504994,3195812.154609,65711152.621536,20.56164425270346
8064660,1669505121,3194879.279575,65730397.401267,20.573671694415573
8064697,1669505882,3196429.279575,65698619.248677,20.55375342369919
8064702,1669506008,3197476.464346,65677167.248677,20.540312956489693
8064710,1669506175,3197976.464346,65666929.498777,20.533900180596284
8064733,1669506656,3197448.786514,65677799.179918,20.540688394112745
8064781,1669507673,3197060.531197,65685799.179918,20.545685181420325
8064827,1669508587,3198747.531197,65651260.761019,20.524052029968026
8064880,1669509656,3198702.655,65652184.586827,20.52462878479932
8064968,1669511553,3198718.655,65651857.179582,20.524423764797156
8065118,1669514720,3196776.783644,65691857.180477,20.549403860971164
8065479,1669522486,3196846.783644,65690423.068891,20.548505297464473
8065536,1669523615,3201746.783644,65590190.627377,20.48575201588144
8065626,1669525416,3200773.72003,65610190.627377,20.49822835547464
8065673,1669526684,3193744.559479,65755058.491398,20.588703093438603
8065890,1669531112,3193769.559479,65754545.321979,20.58838125212313
8065960,1669532955,3193653.742464,65756937.068566,20.58987679041014
8065963,1669533009,3192024.855529,65790593.73457,20.61092776912817
8066015,1669534208,3193357.855529,65763213.190856,20.593749954140954
8066034,1669534702,3193592.855529,65758388.532194,20.590723835803892
8066230,1669538796,3193442.5066,65761493.787,20.592665642512245
8066319,1669540745,3193642.5066,65757387.865847,20.590090384240693
8066463,1669543994,3194042.5066,65749177.563048,20.584941317213964
8066873,1669552278,3194082.5066,65748356.645839,20.58442651684225
8066940,1669553610,3194423.629088,65741356.645839,20.580037051819577
8066970,1669554262,3194673.629088,65736227.471816,20.57682101648113
8066981,1669554530,3194932.137349,65741546.750033,20.576821016480856
8066993,1669554887,3194982.137349,65740521.01151,20.576177951986125
8067071,1669556549,3195081.667599,65738479.266645,20.5748979543441
8067127,1669557507,3197181.667599,65695429.812607,20.547918961997098
8067221,1669560081,3197266.667599,65693688.52537,20.546828073838125
8067238,1669560349,3197106.876158,65690405.318103,20.54682807383778
8067263,1669560794,3196301.107197,65707015.318103,20.557204441769517
8067323,1669561890,3195014.726306,65733549.964096,20.573786224796393
8067360,1669562518,3200805.886216,65614975.61772,20.49951729353078
8067368,1669562731,3197766.62979,65677525.77284,20.538561244900194
8067373,1669562956,3197718.087692,65678525.77284,20.53918574799833
8067381,1669563297,3206032.563683,65508706.046626,20.432950927788283
8067385,1669563410,3205935.434784,65510702.847885,20.434192821571525
8067396,1669563627,3212282.459825,65381650.331583,20.353642977941885
8067402,1669563784,3213796.497271,65350941.033203,20.33449880497905
8067404,1669563839,3218150.296643,65262883.417396,20.279625686057827
8067408,1669563914,3215174.531175,65323722.860947,20.31731783999737
8067452,1669564994,3215192.531175,65323358.248397,20.31709069208506
8067486,1669565715,3216177.531175,65303412.043417,20.30466645899333
8067545,1669566826,3216140.861884,65302667.485682,20.30466645898961
8067587,1669567373,3216155.861884,65302363.830808,20.304477343506097
8067630,1669568250,3216092.02994,65303663.830808,20.305284557428017
8067661,1669568892,3219059.466363,65371270.209716,20.307568372936778
8067887,1669573282,3219079.222843,65370870.209716,20.307319480004065
8067926,1669574034,3220079.222843,65350630.080885,20.294727414559414
8067988,1669575227,3219606.823549,65341042.865974,20.294727414556792
8068018,1669575577,3220079.222843,65350630.080876,20.29472741455662
8068059,1669576301,3220138.222843,65349436.305933,20.293984848960054
8068105,1669577487,3220157.07587,65349054.852933,20.293747576048737
8068119,1669577816,3220898.614098,65334054.852933,20.284418319460062
8068142,1669578219,3220943.117251,65333154.852933,20.283858632279518
8068146,1669578301,3221043.416175,65333123.46826,20.28321727679266
8068170,1669578815,3221543.416175,65323013.849048,20.27693108870383
8068227,1669579938,3221668.416175,65320486.934265,20.27535999866127
8068350,1669582556,3221968.416175,65314423.137053,20.271590127687173
8068388,1669583254,3223464.068105,65344742.379951,20.27159012768697
8068447,1669584372,3223078.096704,65352591.117192,20.276452867841826
8068463,1669584787,3223118.096704,65351782.502257,20.2759503504034
8068492,1669585436,3223593.096704,65342181.729719,20.269984383739022
8068514,1669585870,3223673.096704,65340565.035766,20.268979848661626
8068537,1669586416,3223717.096704,65339675.888258,20.268427386219074
8068722,1669590219,3223689.256807,65339111.617314,20.268427386214974
8068797,1669591741,3223689.256807,65343217.873782,20.26970116173764
8068851,1669592953,3222750.211099,65362314.886891,20.281533040254335
8068887,1669593673,3222732.280755,65362679.63805,20.28175906151822
8069020,1669596063,3222888.280755,65359525.32773,20.279798625976184
8069149,1669599198,3222988.280755,65357503.494353,20.278542086117266
8069164,1669599593,3222966.964043,65357071.222494,20.278542086111816
8069410,1669604492,3225466.964043,65306566.014837,20.24716629959766
8069589,1669607882,3225492.964043,65306041.172011,20.246840374487448
8069643,1669608873,3225486.076052,65306181.052011,20.246926978505474
8069905,1669614517,3225871.076052,65306181.052011,20.24451055618017
8069993,1669616431,3225972.207294,65304139.905371,20.24324318657079
8070467,1669625912,3226122.207294,65301112.66869,20.241363616371846
8070487,1669626477,3226271.764248,65304139.905377,20.24136361637176
8070615,1669629100,3225074.328778,65279902.178604,20.241363616366307
8070671,1669630252,3225154.328778,65278287.767369,20.24036096037076
8070836,1669633647,3225377.341194,65273787.767369,20.237566294554963
8071123,1669639387,3227377.341194,65273787.767369,20.225025110705005
8071160,1669640041,3229377.341194,65273787.767369,20.212499460727397
8071206,1669640857,3228736.23162,65286787.767369,20.22053927106078
8071472,1669646669,3228550.488854,65290555.104361,20.22286946720056
8071601,1669649620,3228625.488854,65289042.974319,20.22193134499887
8071768,1669653530,3228696.488854,65287611.555849,20.221043316159555
8071799,1669654209,3246898.948685,64922814.970809,19.995329696695013
8071802,1669654288,3241888.292944,65023461.476881,20.057280079145592
8071809,1669654387,3237179.420758,65118330.637589,20.115761956234497
8071815,1669654463,3232603.033955,65210795.866382,20.172843736584138
8071825,1669654789,3228416.802024,65295608.007918,20.22527201784542
8071917,1669656913,3228477.073154,65296827.007917,20.225272017845395
8071920,1669657005,3228596.098013,65294427.007917,20.22378303935313
8071991,1669658280,3233325.073012,65199215.196681,20.164757246615093
8071996,1669658347,3235148.6314,65162574.502237,20.14206514958112
8072034,1669659075,3235243.6314,65160666.802388,20.14088403419274
8072036,1669659143,3226702.51444,65333666.802388,20.24781228204633
8072053,1669659561,3226802.51444,65331648.157877,20.246559206991034
8072069,1669659851,3226759.979785,65330786.977462,20.246559206989733
8072073,1669659941,3226949.979785,65326951.896894,20.244178653567634
8072147,1669661871,3230158.755046,65262251.896903,20.20403851512048
8072155,1669662059,3230163.719453,65262151.896903,20.203976505548326
8072170,1669662356,3250163.719453,64861757.656085,19.956458583262133
8072176,1669662424,3245147.538509,64962319.285678,20.018294550492232
8072237,1669663723,3244405.155527,64977252.721899,20.027477952686375
8072308,1669664977,3236397.999805,65138496.543605,20.12684983352781
8072366,1669666070,3228442.337544,65299496.543605,20.22631650695079
8072478,1669668399,3228362.337544,65301119.558067,20.227320458627734
8072494,1669668740,3230162.337544,65264839.776179,20.20481726803924
8072509,1669669116,3235562.337544,65156242.083719,20.137532609919294
8072584,1669670712,3235067.317879,65166242.083719,20.143705116604437
8072634,1669671756,3235167.317879,65164233.818211,20.142461707647676
8072782,1669674845,3234667.463459,65174333.97306,20.148696800927308
8072828,1669675853,3234717.463459,65173329.576004,20.14807485112218
8073139,1669682381,3235215.358646,65163329.576004,20.141883105820845
8073344,1669686598,3235253.358646,65162566.489557,20.14141066121278
8073511,1669690181,3233769.039701,65192566.489557,20.15993278715564
8073540,1669690863,3233919.039701,65189551.711032,20.15806546507091
8073680,1669693400,3233993.677229,65188051.711032,20.15713641310747
8073746,1669695026,3234192.727443,65184051.711032,20.15465904611302
8073793,1669695993,3233420.822982,65168494.239787,20.154659046107646
8073842,1669696987,3233920.822982,65158448.690986,20.148436606095803
8074139,1669703202,3220124.760519,65438448.690986,20.32171221851635
8074225,1669705039,3220024.593945,65440490.435851,20.32297845143998
8074261,1669705742,3217574.283855,65395156.487342,20.324365723420556
8074280,1669706147,3215242.417442,65442727.277971,20.35390144237904
8074283,1669706210,3215563.017442,65436222.040259,20.3498490576353
8074351,1669707554,3215963.017442,65428107.526832,20.34479475416169
8074545,1669711507,3213971.788143,65387596.375432,20.34479475416064
8074562,1669711801,3211987.758059,65428107.526832,20.369974126666698
8074653,1669713660,3212036.998395,65427107.526832,20.36935052725881
8074756,1669715476,3215226.998395,65362388.315698,20.329012025690897
8074929,1669719192,3215649.73929,65353821.315698,20.323675342242904
8075031,1669721218,3215659.73929,65353618.689284,20.32354912765544
8075100,1669722569,3215979.73929,65347135.307416,20.319510881571304
8075154,1669723731,3216264.73929,65341362.130081,20.315915332425433
8075240,1669725519,3215283.542209,65361362.130081,20.32833536204266
8075245,1669725585,3216183.542209,65343126.603811,20.316976859763045
8075325,1669727158,3217649.542209,65313444.758782,20.29849550176388
8075446,1669729458,3217981.542209,65306726.566687,20.29431359691916
8075533,1669731291,3218081.542209,65304703.286307,20.29305424047137
8075573,1669732033,3218452.281462,65297203.286278,20.288386334756026
8075586,1669732363,3215405.250599,65359267.400125,20.326914434175656
8075801,1669736409,3215705.250599,65353188.185512,20.323127616667744
8075960,1669739452,3215844.250599,65350371.866889,20.321373416861373
8075970,1669739730,3215982.839589,65353188.185506,20.32137341686129
8076098,1669742464,3215884.162361,65355199.537902,20.32262240749377
8076215,1669745158,3217884.162361,65314701.339617,20.297406010940687
8076268,1669746278,3220884.162361,65254048.174916,20.259669359572037
8076481,1669750986,3220776.107164,65256243.998411,20.261030828333883
8076592,1669753363,3221041.107164,65250891.371845,20.257702153107832
8076641,1669754500,3221101.341342,65249674.849107,20.25694566378411
8076677,1669755155,3221271.341342,65246241.680036,20.254810839019243
8076695,1669755483,3222271.341342,65226053.881857,20.242259875821595
8076730,1669756021,3222249.456291,65225610.878952,20.24225987581686
8076803,1669757439,3222749.456291,65225610.878952,20.239119349357953
8076964,1669761109,3222811.404902,65224360.878952,20.23834245458597
8076976,1669761349,3223361.404902,65213265.07178,20.231446890381402
8077024,1669762569,3223857.24826,65203265.07178,20.22523333096461
8077063,1669763221,3223992.24826,65200542.970147,20.223542102291333
8077194,1669765884,3223929.288311,65201820.099585,20.224333187451485
8077305,1669768232,3221451.295997,65252125.307242,20.25550576795148
8077346,1669769067,3222151.295997,65237992.051617,20.246719057750212
8077455,1669771219,3219407.746047,65293754.561617,20.281293862757508
8077554,1669773507,3219703.58516,65299754.561603,20.28129386275724
8077575,1669773957,3219605.270964,65301754.561603,20.282534368584457
8077616,1669774964,3220105.270963,65311895.828787,20.282534368590664
8077636,1669775322,3219948.963766,65315075.828787,20.28450654459925
8077688,1669776357,3220124.963766,65311516.659813,20.28229258017052
8077748,1669777467,3220273.963766,65308503.803395,20.28041854147681
8077827,1669779005,3220245.057522,65309091.803395,20.280783181653504
8077999,1669781973,3220745.057522,65298983.39778,20.274496190027595
8078482,1669791632,3220700.971427,65298089.574397,20.27449619002204
8078604,1669793881,3232537.971427,65298089.574397,20.200254459987438
8078617,1669794297,3226622.926297,65178604.157612,20.200254459982265
8078870,1669798971,3224388.603095,65133470.260385,20.20025445998203
8078885,1669799285,3224738.603095,65126422.144353,20.195876367109808
8078947,1669800694,3223634.90321,65148787.057181,20.209728773040574
8079066,1669803295,3223690.90321,65147658.727147,20.209027690054285
8079280,1669807179,3223790.90321,65145643.949398,20.20777584691707
8079344,1669808367,3225290.90321,65115437.233359,20.189012150362085
8079428,1669810490,3225263.841406,65115985.233048,20.189351456177853
8079510,1669812225,3225306.566858,65115125.233048,20.188817367671582
8079557,1669813226,3225331.566858,65114622.030664,20.188504865593178
8079560,1669813370,3223331.566858,65155145.664264,20.213603320919027
8079572,1669813723,3225640.667206,65108643.664264,20.184716892430583
8079688,1669816200,3225393.717082,65113643.664264,20.18781252019429
8079812,1669818835,3224644.825653,65098525.184484,20.187812520190146
8079944,1669821447,3224633.318702,65098758.184484,20.18795681571881
8079980,1669822335,3222319.690348,65143530.560588,20.21634624140993
8079988,1669822530,3222267.759634,65144583.58589,20.216998848441268
8080072,1669824305,3220928.631633,65171749.488753,20.2338384181183
8080164,1669826113,3219420.579406,65202369.326684,20.252827401231986
8080403,1669831499,3219371.352465,65203369.326684,20.25344770393116
8080578,1669835111,3219971.352465,65191255.965084,20.245911788990863
8080703,1669837748,3217510.491131,65241266.483997,20.276939784293845
8080718,1669838065,3217461.343835,65242266.054713,20.27756018878802
8080741,1669838589,3218711.343835,65217004.929961,20.261837102875106
